Riverside,Moranbah North,Illawara (PHCC),Goonyella,Caval Ridge,PDN,Poitrel,Amonate,Aus. SHCC,Teck Venture,Lake Vermont,Metropolitan,Indonasian,Low Ash SHCC/ SHCC-BHP,Eagle crrek,Dhamra SHCC PDN,Daunia (SHCC),Leer,Elga,Leer/Russian HFCC,Uvalnaya,Blue creek,Mt. Laurel,R.PCI,E.Soft,Indian Coal Dhanbaad,Scratch Coal,HCC/ SHCC Contaminated Coal,North Goonyella,Anglo American LV SHCC,Carborough down (SHCC),Moorvale (SHCC),Russian Low Vol(SHCC),MVF,Soft coal,Olive Down
0,0,0,0,29,0,0,0,0,0,30,0,0,0,0,0,0,0,9,0,6,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,29,0,0,0,0,0,30,0,0,0,0,0,0,0,9,0,6,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,29,0,0,0,0,0,30,0,0,0,0,0,0,0,9,0,6,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,14,13,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,16,16,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,22,0,14,0,0,0,0,0,8,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,22,0,20,0,0,0,0,0,10,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,30,0,5,0,0,0,0,0,7,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,30,0,5,0,0,0,0,0,7,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,6,0,0,0,0,0,0,27,0,5,0,0,0,0,0,7,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,11,0,0,0,0,0,0,32,0,5,0,0,0,0,6,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,11,0,0,0,0,0,0,32,0,5,0,0,0,0,6,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,11,0,0,0,0,0,0,29,0,6,0,0,0,0,0,6,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,15,0,0,0,0,0,0,28,0,8,0,0,0,0,8,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,15,0,0,0,0,0,0,28,0,8,0,0,0,0,8,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15,15,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,16,0,0,0,0,0,0,26,0,8,0,0,0,0,6,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,21,0,6,0,0,0,0,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,9,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,9,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,9,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,9,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,9,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,10,0,0,0,0,0,0,16,0,10,0,0,0,0,0,9,0,7,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,2,2,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,2,2,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,2,2,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,2,2,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,2,2,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,2,2,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,2,2,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0
0,0,25,6,0,0,0,0,0,0,24,0,0,0,0,0,0,9,8,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,24,0,0,0,0,0,0,19,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,24,0,0,0,0,0,0,19,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0
0,0,17,17,0,0,0,0,0,0,24,0,0,0,0,0,0,21,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0
0,0,17,17,0,0,0,0,0,0,24,0,0,0,0,0,0,21,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0
0,0,17,17,0,0,0,0,0,0,24,0,0,0,0,0,0,21,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,26,0,0,0,0,0,0,18,0,0,0,0,0,18,0,2,2,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,26,0,0,0,0,0,0,18,0,0,0,0,0,18,0,2,2,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,26,0,0,0,0,0,0,18,0,0,0,0,0,18,0,2,2,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,26,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,26,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,26,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,31,0,0,0,0,0,0,12,6,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,40,0,0,0,0,0,0,14,8,0,0,0,0,0,0,14,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,14,8,0,0,0,0,0,9,9,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,14,8,0,0,0,0,0,9,9,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,14,8,0,0,0,0,0,9,9,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,14,8,0,0,0,0,0,9,9,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,14,8,0,0,0,0,0,9,9,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,14,8,0,0,0,0,0,9,9,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,14,8,0,0,0,0,0,9,9,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,12,10,0,0,0,0,0,0,9,0,9,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,12,10,0,0,0,0,0,0,9,0,9,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,12,10,0,0,0,0,0,0,9,0,9,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,12,10,0,0,0,0,0,0,9,0,9,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,12,10,0,0,0,0,0,0,9,0,9,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,14,10,0,0,0,0,0,16,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,33,0,0,0,0,0,0,14,10,0,0,0,0,0,16,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,25,0,0,0,0,0,0,16,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,25,0,0,0,0,0,0,16,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,27,0,0,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,27,0,0,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,12,15,0,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,12,15,0,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,12,15,0,0,0,0,0,18,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,10,0,0,0,0,17,18,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,0,0,0,0,0,0,0,12,0,0,0,0,17,16,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,30,0,0,0,0,0,0,0,12,0,0,0,0,16,14,0,0,0,0,0,15,0,0,0,13,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,29,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,29,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0
0,0,32,0,0,0,0,0,0,0,29,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,29,0,0,0,0,0,0,18,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,29,0,0,0,0,0,0,18,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,0,0,0
0,0,0,26,0,0,0,0,0,0,32,0,0,0,0,0,0,22,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,26,0,0,0,0,0,0,32,0,0,0,0,0,0,22,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,31,0,0,0,0,0,0,27,0,0,0,0,0,0,17,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,31,0,0,0,0,0,0,27,0,0,0,0,0,0,17,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,31,0,0,0,0,0,0,27,0,0,0,0,0,0,17,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,31,0,0,0,0,0,0,15,12,0,0,0,0,0,17,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,31,0,0,0,0,0,0,15,12,0,0,0,0,0,17,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,7,20,0,0,0,0,0,17,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,14,0,0,0,0,22,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,14,0,0,0,0,22,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,30,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,0,0,0,0,0,0,0,10,0,0,0,0,12,17,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,0,0,0,0,0,0,0,10,0,0,0,0,12,17,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,0,0,0,0,0,0,0,10,0,0,0,0,12,17,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,25,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,25,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,25,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,0,11,0,0,0,0,34,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,34,0,0,0,0,0,0,0,11,0,0,0,0,34,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,11,0,0,0,0,0,31,10,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,11,0,0,0,0,0,31,10,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0
0,0,34,0,0,0,0,0,0,0,11,0,0,0,0,0,31,10,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0
0,0,33,0,0,0,0,0,0,0,0,11,0,0,0,0,25,10,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0
0,0,33,0,0,0,0,0,0,0,0,11,0,0,0,0,25,10,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0
0,0,35,0,0,0,0,0,0,0,0,10,0,0,0,0,17,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,35,0,0,0,0,0,0,0,0,10,0,0,0,0,17,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,0,0,0,0,0,0,0,14,0,0,0,0,13,17,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
